countryGroup,amount,quantity,unitName,commodityCode,chapterName,chCode,countryName,commodityName
Oceania,81726.31,215,Kg.,49111000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Australia,"Trade advertising material, commercial catalogues"
Oceania,1719.36,4,Kg.,53021000,Other vegetable textile fibres: paper yarn and woven fabrics of paper yarn,53,Australia,"True hemp, raw or retted"
Oceania,198767492.59,624803,Kg.,19021900,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,"Uncooked pasta, not stuffed or otherwise prepared"
Oceania,259180.49,2110,Kg.,63101000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,"Used or new rags, scrap twine, cordage, sorted"
Oceania,6048403.21,10879,Kg.,14019000,Vegetable plaiting materials: vegetable products not elsewhere specified or included,14,Australia,"Vegetable materials of a kind used primarily for plaiting (for example rattans, reeds, rushes, osier, affia, cleaned, bleached or dyed cereal straw, and lime bark)."
Oceania,903755.48,1433,Kg.,13021900,"Lac: gums, resins and other vegetable saps and extracts",13,Australia,Vegetable saps and extracts
Oceania,23404.35,40,Kg.,20019000,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,"Vegetables, fruits nuts and edible parts of plants, prepared or preserved by vinegar or acetic acid"
Oceania,24924.2,53,Kg.,19053200,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Waffles and wafers
Oceania,285880.8,665,Kg.,11010000,Products of milling industry: malt: starches: inulin: wheat gluten,11,Australia,Wheat flour
Oceania,4904329.32,4723,Ltr,22086010,"Beverages, spirits and vinegar",22,Australia,"Alcoholic fluids including spirits used as raw materials of
Vodka"
Oceania,4613483.5,302,Ltr,22089010,"Beverages, spirits and vinegar",22,Australia,Alcoholic fluids including spirits used as raw materials of  liquor
Oceania,1308612.0,900,Ltr,22084010,"Beverages, spirits and vinegar",22,Australia,Alcoholic fluids including spirits used as raw materials of Rum and other spirits obtained by distilling fermented sugar-cane products
Oceania,57982.68,36,Ltr,22082010,"Beverages, spirits and vinegar",22,Australia,All kinds of alcoholic fluids including spirits used as raw material of wine or brandy
Oceania,22683181.12,128961,Ltr,22030000,"Beverages, spirits and vinegar",22,Australia,"Beer, made from malt"
Oceania,3033004.5,171,Ltr,33019000,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Australia,Essential oil
Oceania,110770.8,180,Ltr,22086092,"Beverages, spirits and vinegar",22,Australia,Liquor of an alcoholic strength 25UP (42.8%)
Oceania,186887.0,470,Ltr,22019000,"Beverages, spirits and vinegar",22,Australia,Mineral waters
Oceania,286554.09,1606,Ltr,20098990,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,Other juice of any other single fruits
Oceania,957876.39,2490,Ltr,15141100,Animal or vegetable fats and oils and their cleavage products: prepared edible fats: animal or vegetable waxes,15,Australia,Rape or colza crude oil
Oceania,1052281.76,2150,Ltr,15141900,Animal or vegetable fats and oils and their cleavage products: prepared edible fats: animal or vegetable waxes,15,Australia,"Rape, colza or mustard oil ( but not crude)"
Oceania,914354.02,1789,Ltr,15149990,Animal or vegetable fats and oils and their cleavage products: prepared edible fats: animal or vegetable waxes,15,Australia,"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified"
Oceania,914400.0,450000,Ltr,22084092,"Beverages, spirits and vinegar",22,Australia,Rum and other spirits of an alcoholic strength 25UP (42.8%)
Oceania,5032028.38,2700,Ltr,22083092,"Beverages, spirits and vinegar",22,Australia,Whiskies of an alcoholic strength 25UP (42.8%)
Oceania,301982.31,348,Pairs,64041900,"Footwear, gaiters and the like: parts of such articles",64,Australia,Footwear with outer sole of rubber or plastics
Oceania,90000.0,1,Pairs,64029900,"Footwear, gaiters and the like: parts of such articles",64,Australia,Footwear with outer soles and uppers of rubber or plastics
Oceania,409850.41,1945,Pairs,61169100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Woolen gloves, knitted"
Oceania,265906.72,1,Pcs.,76129000,Aluminium and articles thereof,76,Australia,"Aluminium cask, drums, cans, boxes and similar container"
Oceania,1476888.0,8941,Pcs.,94049000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Australia,Articles of bedding and similar furnishing
Oceania,5423026.3,16488,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Australia,Bags and similar articles with outer surface of plastic sheeting or of textile materials
Oceania,45838.61,152,Pcs.,46029000,Manufactures of straw of esparto or of other plaiting materials: basketware and wickerwork,46,Australia,"Basketwork, wickerwork or other articles, made directly to shape from plaiting materials"
Oceania,505041.61,8,Pcs.,63019000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,Blankets and travelling rugs
Oceania,79074.0,200,Pcs.,96031000,Miscellaneous manufactured articles,96,Australia,Brooms and brushes
Oceania,275057.37,2315,Pcs.,69149000,Ceramic products,69,Australia,Ceramic articles
Oceania,5301.0,600,Pcs.,69120000,Ceramic products,69,Australia,"Ceramic tableware, kitchenware,other household articles and toilet articles other than of porcelain or china."
Oceania,63352.47,5,Pcs.,62171000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,Clothing accessories
Oceania,1716417.2,143,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Cotton jersey, pullover, cardigans"
Oceania,1400718.81,5697,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Cotton t-shirts, singlets and vest knitted"
Oceania,40000.0,19,Pcs.,63031200,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,Curtains and interor blinds of synthetic fibers
Oceania,41183.1,582,Pcs.,63031900,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,"Curtains of textile materials, knitted"
Oceania,1.32,15,Pcs.,70133700,Glass and glassware,70,Australia,Drinking glasses
Oceania,10787.07,61,Pcs.,63071000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,"Floor cloths, dish-cloths"
Oceania,141765.41,250,Pcs.,84162000,"Nuclear reactors, boilers, machinery and mechanical appliances: parts thereof",84,Australia,"furnace burner, including combination burners"
Oceania,1824930.68,193,Pcs.,94038900,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Australia,Furniture
Oceania,760599.94,3734,Pcs.,42022990,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Australia,Hand bags of other
Oceania,1396864.26,16910,Pcs.,42022200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Australia,Hangbag with outer surface of plastic sheeting or of textile material
Oceania,48736400.0,1,Pcs.,88021100,"Aircraft, spacecraft, and parts thereof",88,Australia,"Helicopter, of an unladen weight not exceeding 2000kg"
Oceania,143981.95,13,Pcs.,61109000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Jersey, pullover, cardigans of textile materials"
Oceania,14100062.35,15701,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
Oceania,7323259.5,4834,Pcs.,61033100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"M & B woolen jackets and blazers, knitted or crocheted"
Oceania,26338288.0,30060,Pcs.,62033200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"M&B cotton jacket, not knitted"
Oceania,27790806.41,8703,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"M&B cotton shirt, not knitted"
Oceania,3843450.0,14247,Pcs.,62034200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"M&B cotton trousers, not knitted"
Oceania,16807714.0,14282,Pcs.,62033900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,M&B jacket and blazers
Oceania,6000.0,6,Pcs.,62033100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,M&B jacket and blazers of wool or fine animal hair
Oceania,1798714.5,6652,Pcs.,62034300,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"M&B trousers, bib and brace overall, breeches and short of synthetic fibre, not knitted"
Oceania,280649.61,1121,Pcs.,63079090,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,Made up articles
Oceania,3858050.0,4,Pcs.,87114000,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",87,Australia,Motorcycle with reciprocating internal combustion piston engine of a cylinder capacity exceeding 500cc but not exceeding 800cc
Oceania,640835.56,642,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Australia,Original sculptures and statuary in any material
Oceania,740657.5,3191,Pcs.,68101190,"Articles of stone, plaster, cement, asbestos, mica or similar materials",68,Australia,Other Building blocks and bricks
Oceania,133397.55,661,Pcs.,65050090,Headgear and parts thereof,65,Australia,Other cap
Oceania,26629220.25,52082,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Australia,"Other Paintings, drawings and pastels (excel >=100 years)"
Oceania,356725.0,1,Pcs.,87141000,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",87,Australia,Parts and accessories of vehicles of motorcycles (including mopeds)
Oceania,681503.84,1799,Pcs.,61179000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Parts of clothing accessories, knitted or crocheted"
Oceania,11504393.71,18733,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Australia,Percussion musical instrument
Oceania,700787.31,1204,Pcs.,69141000,Ceramic products,69,Australia,Porcelain or china articles
Oceania,76296.97,1078,Pcs.,49011000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Australia,"Printed books, brochures, leaflets and similar printed matter in single sheets"
Oceania,32470.0,100,Pcs.,62141000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"Shawls scarves, mufflers mantillas, veils and the like of silk or silk waste"
Oceania,516695.19,90,Pcs.,61171000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"Shawls, scarves, mufflers, knitted"
Oceania,3762043.04,1209,Pcs.,62149000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"Shawls, scarves, mufflers, mantillas, veils and the like of textile material"
Oceania,3700.0,1,Pcs.,90014000,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus: parts and accessories thereof",90,Australia,Spectacle lenses of glass
Oceania,2662207.06,26057,Pcs.,92021000,Musical instruments: parts and accessories of such articles.,92,Australia,"String musical instrument, played with a bow"
Oceania,27718.18,4,Pcs.,90041000,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus: parts and accessories thereof",90,Australia,Sunglasses
Oceania,1429205.21,118,Pcs.,93070000,Arms and ammunition: parts and accessories thereof,93,Australia,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof"
Oceania,5878554.93,7482,Pcs.,76151000,Aluminium and articles thereof,76,Australia,"Table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like"
Oceania,16419943.0,23807,Pcs.,62114290,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"W&G  Dhoti and Lungi, not knitted"
Oceania,26504.63,161,Pcs.,61069000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,"W&G blouses, shirts and shirt-blouses of textile materials"
Oceania,48168.21,33,Pcs.,61044200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Australia,W&G Cotton dresses knitted
Oceania,54449462.41,149939,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"W&G cotton dresses, not knitted"
Oceania,7025217.02,18046,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"W&G cotton jacket, not knitted"
Oceania,167505.54,925,Pcs.,62045200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Australia,"W&G cotton skirts, not knitted"
